Timestamp,Original,Processed,Relation
1739171185828,81.26690838729567,82.26690838729567,1
1739171186837,99.6767681709996,100.6767681709996,1
1739171187845,71.7044994902583,72.7044994902583,1
1739171188852,23.52665270918921,24.52665270918921,1
1739171189858,0.0011642379447351914,1.0011642379447352,1
1739171190868,23.1186375127442,24.1186375127442,1
1739171191872,71.13304740453404,72.13304740453404,1
1739171192882,99.61350967261276,100.61350967261276,1
1739171193881,82.06583769311854,83.06583769311854,1
1739171194890,34.61442537582326,35.61442537582326,1
1739171195891,1.6422774252881496,2.6422774252881496,1
1739171196900,13.483470746322205,14.483470746322205,1
1739171197913,59.64879883034106,60.64879883034106,1
1739171198914,96.51434481851155,97.51434481851155,1
1739171199918,90.44852043933997,91.44852043933997,1
1739171200929,46.57262108302813,47.57262108302813,1
1739171201940,5.911503664144142,6.911503664144142,1
1739171202940,6.333642144094547,7.333642144094547,1
1739171203952,47.501477093483075,48.501477093483075,1
1739171204965,91.04567133145109,92.04567133145109,1
1739171205971,96.08778136823965,97.08778136823965,1
1739171206982,58.04407497377308,59.04407497377308,1
1739171207995,12.389288921288305,13.389288921288305,1
1739171209010,2.168912528408498,3.168912528408498,1
1739171210010,36.41416008632455,37.41416008632455,1
