Timestamp,Original,Processed,Relation
1739129168356,4.64618138695559,5.64618138695559,1
1739129169366,43.70245966770136,44.70245966770136,1
1739129170366,88.33592047987752,89.33592047987752,1
1739129171373,97.61793775904096,98.61793775904096,1
1739129172387,62.21892555009154,63.21892555009154,1
1739129173400,15.332727816177702,16.3327278161777,1
1739129174412,1.070745803096088,2.070745803096088,1
1739129175420,32.59838427329346,33.59838427329346,1
1739129176428,80.35986901518888,81.35986901518888,1
1739129177436,99.79883777641837,100.79883777641837,1
1739129178444,72.78080066585659,73.78080066585659,1
1739129179444,24.855637933542223,25.855637933542223,1
1739129180454,0.02866049749574273,1.0286604974957427,1
1739129181469,22.196215147513872,23.196215147513872,1
1739129182483,70.58611961371786,71.58611961371786,1
1739129183495,99.54873881990841,100.54873881990841,1
1739129184503,82.10557375317615,83.10557375317615,1
1739129185511,34.711336122350644,35.711336122350644,1
1739129186524,1.5180465064572246,2.5180465064572246,1
1739129187535,13.894694005375605,14.894694005375605,1
1739129188547,60.18608562335212,61.18608562335212,1
1739129189559,96.9059452328831,97.9059452328831,1
1739129190566,89.70224587784716,90.70224587784716,1
1739129191578,45.27877680600119,46.27877680600119,1
1739129192589,5.314103642809378,6.314103642809378,1
1739129193589,6.9806793756226995,7.9806793756226995,1
1739129194596,48.54883271815271,49.54883271815271,1
1739129195609,91.63518167123829,92.63518167123829,1
1739129196610,95.77240808466141,96.77240808466141,1
1739129197619,57.354225450721195,58.354225450721195,1
1739129198627,12.095476261082098,13.095476261082098,1
1739129199636,2.2122941305066988,3.2122941305066988,1
1739129200648,37.13569594843579,38.13569594843579,1
1739129201661,84.18377832545198,85.18377832545198,1
1739129202674,99.05247054594625,100.05247054594625,1
1739129203683,67.93175198904954,68.93175198904954,1
1739129204693,20.01225618104836,21.01225618104836,1
1739129205693,0.13098102716552518,1.1309810271655252,1
1739129206692,26.055139132458475,27.055139132458475,1
1739129207703,74.4787411558293,75.4787411558293,1
1739129208713,99.93951032018978,100.93951032018978,1
1739129209719,78.80668661435618,79.80668661435618,1
1739129210733,30.528650256904974,31.528650256904974,1
1739129211746,0.6211275374312635,1.6211275374312635,1
1739129212758,17.159389457061806,18.159389457061806,1
1739129213767,64.41335689484256,65.41335689484256,1
1739129214780,98.2496498094774,99.2496498094774,1
1739129215792,86.6994166290341,87.6994166290341,1
1739129216794,41.15558673408066,42.15558673408066,1
1739129217805,3.6034352124937143,4.603435212493714,1
1739129218814,9.511244829653513,10.511244829653513,1
1739129219825,53.35904020035322,54.35904020035322,1
1739129220836,94.05614086090299,95.05614086090299,1
1739129221836,93.69968971411453,94.69968971411453,1
