Timestamp,Original,Processed,Relation
1739129581328,35.84253057505791,36.84253057505791,1
1739129582342,1.8077240121408735,2.8077240121408735,1
1739129583345,12.85084446308958,13.85084446308958,1
1739129584356,58.630731165061206,59.630731165061206,1
1739129585360,96.18222388531859,97.18222388531859,1
1739129586370,90.78994388117877,91.78994388117877,1
1739129587373,47.55643226137535,48.55643226137535,1
1739129588382,6.433877039395767,7.433877039395767,1
1739129589392,6.0514100165970675,7.0514100165970675,1
1739129590398,46.61749892602158,47.61749892602158,1
1739129591410,90.50428755364226,91.50428755364226,1
1739129592424,96.29279480067942,97.29279480067942,1
1739129593436,58.52289124431253,59.52289124431253,1
1739129594445,12.8445149637773,13.8445149637773,1
