Timestamp,Original,Processed,Relation
1739121886278,7.8586405619712,78.586405619712,70.7277650577408
1739121887292,50.574233735937284,505.74233735937287,455.16810362343557
1739121888305,92.72233541685345,927.2233541685346,834.5010187516812
1739121889311,94.80953378220562,948.0953378220562,853.2858040398505
1739121890326,54.797996074111644,547.9799607411164,493.18196466700476
1739121891335,10.436222742031774,104.36222742031774,93.92600467828596
1739121892348,3.1193431847961506,31.193431847961506,28.074088663165355
1739121893360,39.836305479747125,398.36305479747125,358.5267493177241
1739121894374,86.2246870612046,862.246870612046,776.0221835508414
1739121895385,98.43938991700155,984.3938991700155,885.954509253014
1739121896396,65.21927161482839,652.1927161482838,586.9734445334554
