Timestamp,Original,Processed,Relation
1739169151545,91.99199740858091,92.99199740858091,1
1739169152559,49.14945958978442,50.14945958978442,1
1739169153569,7.212165565282461,8.212165565282461,1
1739169154579,5.336202742114246,6.336202742114246,1
1739169155592,45.42734650699138,46.42734650699138,1
1739169156604,89.79277099825995,90.79277099825995,1
1739169157619,96.71292052370936,97.71292052370936,1
1739169158633,59.549656233620766,60.549656233620766,1
1739169159633,13.86066825783547,14.86066825783547,1
1739169160634,1.4097823055145042,2.4097823055145042,1
1739169161647,34.2827654991456,35.2827654991456,1
1739169162647,81.44873733158873,82.44873733158873,1
1739169163656,99.65560811058108,100.65560811058108,1
1739169164656,71.85442841656254,72.85442841656254,1
1739169165665,23.58313782295598,24.58313782295598,1
1739169166680,0.000017839600573665848,1.0000178396005737,1
1739169167693,23.569952938232884,24.569952938232884,1
1739169168702,71.84044797954188,72.84044797954188,1
1739169169708,99.68253352587578,100.68253352587578,1
1739169170721,81.07062849350305,82.07062849350305,1
1739169171735,33.16285673337076,34.16285673337076,1
1739169172749,1.1335457189163094,2.1335457189163094,1
1739169173749,14.68928182757363,15.68928182757363,1
1739169174761,61.294811845301766,62.294811845301766,1
1739169175762,97.10541027485134,98.10541027485134,1
1739169176772,89.25103496487233,90.25103496487233,1
1739169177784,44.54735067478,45.54735067478,1
1739169178785,5.209053961686237,6.209053961686237,1
1739169179790,7.230007493136384,8.230007493136384,1
1739169180790,48.6840366258607,49.6840366258607,1
1739169181803,91.7099229094514,92.7099229094514,1
1739169182818,95.42989661237488,96.42989661237488,1
1739169183831,56.328719815018665,57.328719815018665,1
1739169184842,11.33323713247659,12.33323713247659,1
1739169185851,2.574352716098147,3.574352716098147,1
1739169186867,38.47908767401939,39.47908767401939,1
1739169187882,85.2524554606583,86.2524554606583,1
1739169188892,98.77629579830868,99.77629579830868,1
1739169189893,67.05563515425408,68.05563515425408,1
1739169190904,19.229744916952125,20.229744916952125,1
1739169191918,0.28118448240702065,1.2811844824070207,1
1739169192929,28.085605209891177,29.085605209891177,1
1739169193943,76.57232226860344,77.57232226860344,1
1739169194944,99.9977488919396,100.9977488919396,1
