Timestamp,Original,Processed,Relation
1739175309711,67.59449745148333,68.59449745148333,1
1739175310715,19.684566355610773,20.684566355610773,1
1739175311717,0.17053086763036163,1.1705308676303616,1
1739175312732,27.213953713827582,28.213953713827582,1
1739175313746,75.74187020721573,76.74187020721573,1
1739175314758,99.99191955077004,100.99191955077004,1
1739175315772,77.18228346862655,78.18228346862655,1
1739175316785,28.78334084126912,29.78334084126912,1
1739175317800,0.3451762254088351,1.345176225408835,1
1739175318813,18.740793922882215,19.740793922882215,1
1739175319813,65.94802894517498,66.94802894517498,1
1739175320813,98.49271970337755,99.49271970337755,1
1739175321825,86.04014552510927,87.04014552510927,1
1739175322841,39.52615093381853,40.52615093381853,1
1739175323854,2.9759981931106836,3.9759981931106836,1
1739175324863,10.569265767087138,11.569265767087138,1
1739175325863,54.56599114221946,55.56599114221946,1
1739175326872,94.57050796218418,95.57050796218418,1
1739175327884,92.84293253598807,93.84293253598807,1
1739175328893,51.00720470047496,52.00720470047496,1
1739175329904,8.17526808573141,9.17526808573141,1
1739175330915,4.573796493075541,5.573796493075541,1
1739175331923,43.43214091014056,44.43214091014056,1
1739175332936,88.5771210158521,89.5771210158521,1
1739175333946,97.45443989859909,98.45443989859909,1
1739175334954,61.998291628397936,62.998291628397936,1
1739175335963,15.312984281969179,16.31298428196918,1
1739175336978,1.1075716230227641,2.107571623022764,1
1739175337989,32.905694310937356,33.905694310937356,1
1739175339003,80.85597500598979,81.85597500598979,1
1739175340018,99.70174263964707,100.70174263964707,1
1739175341031,71.68144228972292,72.68144228972292,1
1739175342034,23.674767566593918,24.674767566593918,1
1739175343047,0.00027429195878170276,1.0002742919587817,1
1739175344060,23.393740151617614,24.393740151617614,1
1739175345063,71.38249529142195,72.38249529142195,1
1739175346078,99.67599255586654,100.67599255586654,1
1739175347078,81.62207922550891,82.62207922550891,1
1739175348090,33.92568718382436,34.92568718382436,1
