Timestamp,Original,Processed,Relation
1739170000347,70.61626557770306,71.61626557770306,1
1739170001346,22.850439391313277,23.850439391313277,1
1739170002357,0.005040155608639907,1.00504015560864,1
1739170003358,23.627450221533586,24.627450221533586,1
1739170004372,72.12580349995969,73.12580349995969,1
1739170005379,99.72256016752978,100.72256016752978,1
1739170006386,81.01755399973975,82.01755399973975,1
1739170007395,33.33461044514306,34.33461044514306,1
1739170008402,1.2490142030079312,2.249014203007931,1
1739170009416,14.808210143160977,15.808210143160977,1
