Timestamp,Original,Processed,Relation
1739166623484,46.10883182627752,47.10883182627752,1
1739166624497,90.29214894760366,91.29214894760366,1
1739166625507,96.50150842518696,97.50150842518696,1
1739166626514,59.3199173231452,60.3199173231452,1
1739166627523,13.391409330395483,14.391409330395483,1
1739166628534,1.7025352037340582,2.702535203734058,1
1739166629540,35.07657586315427,36.07657586315427,1
1739166630547,82.36025502332905,83.36025502332905,1
1739166631558,99.48166104038714,100.48166104038714,1
1739166632565,70.37341904993036,71.37341904993036,1
1739166633575,22.16866186802737,23.16866186802737,1
1739166634584,0.020338481119331675,1.0203384811193317,1
1739166635590,24.453214880205724,25.453214880205724,1
1739166636600,72.81030229996958,73.81030229996958,1
1739166637605,99.7882313592776,100.7882313592776,1
1739166638608,80.6505286227233,81.6505286227233,1
1739166639610,33.2250735969982,34.2250735969982,1
1739166640617,1.2233269240665408,2.2233269240665408,1
1739166641624,14.642542072786064,15.642542072786064,1
1739166642640,61.42525777422818,62.42525777422818,1
1739166643642,97.16676595539187,98.16676595539187,1
1739166644646,89.32283012184044,90.32283012184044,1
1739166645657,44.71244317372173,45.71244317372173,1
1739166646657,5.30549368758318,6.30549368758318,1
1739166647664,7.17000907391693,8.17000907391693,1
1739166648671,48.917910903315345,49.917910903315345,1
