Timestamp,Original,Processed,Relation
1739129736771,98.7813070652796,99.7813070652796,1
1739129737785,66.4647277040717,67.4647277040717,1
1739129738797,18.69881990028307,19.69881990028307,1
1739129739810,0.35151610331482175,1.3515161033148217,1
1739129740821,28.651062678904175,29.651062678904175,1
1739129741836,77.14350424803267,78.14350424803267,1
1739129742848,99.99433406727778,100.99433406727778,1
1739129743862,75.78145701166328,76.78145701166328,1
1739129744878,27.16606491431562,28.16606491431562,1
1739129745880,0.22326932526807042,1.2232693252680704,1
1739129746890,19.52878354650794,20.52878354650794,1
1739129747901,67.41071989949494,68.41071989949494,1
1739129748914,98.98205241382493,99.98205241382493,1
1739129749924,84.5520056928402,85.5520056928402,1
1739129750933,37.82014170267131,38.82014170267131,1
1739129751935,2.5812403324929534,3.5812403324929534,1
