Index,Y1 Live,Y1 Proceed,Y1 Relational,Y2 Live,Y2 Proceed,Y2 Relational,Y3 Live,Y3 Proceed,Y3 Relational,Y4 Live,Y4 Proceed,Y4 Relational
0,81.25557618279048,81.11154845580828,79.12404741214183,93.53474002917625,94.80239409093986,96.3398561567651,40.04512161779917,39.88777921498907,39.90987584187568,4.933108280868436,4.867995512846397,3.912380844515331
1,83.88283128366366,86.11807614821001,84.18832741487194,90.72267973635003,92.12950499962528,93.04272663753348,34.39328317881265,35.112126649675226,34.5582418888081,6.437431919206131,4.397887931634839,5.933220978136425
2,88.47514287751676,90.06737284694584,90.11480367687167,89.29385726754998,88.60655061986445,88.06203912553835,32.941660924663466,34.089962885261905,32.45941064343717,3.85876914272105,4.921936320588665,7.916623558089444
3,91.76949691699518,89.46469372902334,93.0425400460069,85.26508197474604,85.73658777917467,86.18655622853669,32.63380589899431,33.213200543663696,30.64874736385267,7.504006130486598,8.312840711260039,8.891432309465412
4,94.4189298995657,96.77494667892844,95.56152246005924,77.37970974667428,81.12148972005184,80.03375970589596,29.50067638049356,30.13445081947298,29.65816671693751,9.93694242359701,10.069278466891262,9.149405867238269
5,97.6106537748785,97.83012632033987,96.54991316116815,76.73565605343873,76.66134112386857,76.80092072658653,26.032601582202467,27.628012909957164,26.693448321374795,9.594760516955674,9.75507690756903,7.753469837497794
6,97.98948082938529,100.08789828680503,97.94240409274214,70.9752384534718,67.26132452136754,70.17640984021313,26.189508898441424,23.235114593995903,23.425685847671105,13.897036227232155,12.711218143063528,12.994523404600617
7,101.70992254509201,102.21736191915898,101.54896955750132,62.60295480588972,64.84364468596013,64.08331227857994,24.16326311844628,23.987765793778745,21.287486410044643,10.71030099480107,13.882812558828533,14.073338382363982
8,102.93044878239247,104.27259172321564,103.18382226459762,58.9545443537613,60.57301956551033,58.590818741916465,18.891698122052084,21.73934588325989,19.183786575905046,17.159742185777603,13.757108154039015,17.040675269187446
9,100.82925553761335,104.8708727852196,100.13627302074127,56.274648173437264,51.89211108770911,52.795237567045966,18.476431260060693,19.028696410576003,18.71547919247634,18.218662217496114,14.721358879244955,17.579289596791014
10,100.5161210430142,100.21053640874096,100.28525055033934,46.999451719130384,48.80010416791711,46.76479500419751,14.875536227631311,17.88762278098267,17.315572323576443,19.047206707347133,19.024245719583334,19.29231153133739
11,102.14015931187285,100.30592968948753,102.56942744170303,43.941178931434806,41.31848700016673,40.904932246425275,13.625057103946638,14.599114709797785,15.8114066108815,20.43417040238333,18.597693892425514,18.208782314026028
12,102.12527920656451,100.65950771762435,98.01331002155871,36.05047072943554,36.82547932109458,35.656423672825454,11.712184113898447,13.167740044290936,12.132467473932952,22.469823711041734,23.243998504375067,20.687267649752116
13,99.03498535770525,97.14717607762688,99.74136732075839,30.428987415217442,31.24691634002687,30.883057473529,11.013112560312194,8.622676697613944,9.430885243049124,25.31532278100498,25.60860536323052,23.726769306950068
14,94.60272449208514,93.90467391183746,94.59989951559683,28.74632498368057,27.477465159849675,25.71815112783986,6.984861112121986,7.5570548451639095,7.4085021622067,26.64064348044904,27.134826079947437,27.772273041306498
15,93.70970397275127,92.10898138525047,93.49258759489517,25.2706411087578,22.19507965300401,21.47177089292554,9.844946454888486,8.154165183085823,7.953627568797909,32.17500933412208,30.64703361848057,28.187017790428268
16,87.29976536791271,91.23963791632092,90.3865847703492,19.67295351025789,16.84217889175754,20.14349534338921,5.287195973428767,6.320936193404762,7.871726849045496,33.371475909369614,31.365480954890973,30.308184318232744
17,85.79624900406579,84.74078367970382,87.39114074270898,13.469143336349845,17.19374841363461,17.603546530589753,4.296296144563243,6.83002065985554,6.537863523947258,35.74246584333393,35.930109626082555,33.570591591889986
18,82.0128768326531,81.21895567409761,82.7968506672076,14.106673213349113,11.738012014269147,11.07765485405965,6.031478241060635,5.6516569774701235,7.2885129525975785,36.62047741256468,37.637275551251264,39.211829364603666
19,76.46467653425734,78.86559353740296,78.77152606280417,8.469138138452587,6.711587493400603,10.190522894689918,5.443670142831872,3.5225911740281495,4.632069551935543,41.60360265162307,42.313022862063136,39.05591256521719
20,74.53958388708388,73.31945162445862,73.75550997085044,8.693612300838396,8.386621655958308,8.346442784497095,1.456382215029495,1.2646922537904361,4.284599111652265,44.40647924868617,44.35267670134129,42.71582831549683
21,68.9193195750722,68.1369180797364,65.7499322259945,5.86239534404862,4.722973908187817,2.93834192793939,3.9156307893183397,3.5482749169038774,3.193705108253404,45.302513914159256,46.24189271809754,47.052729997438384
22,62.10411706427391,63.418309851021675,62.70788527887209,3.672862439192233,4.377355733438743,3.164794445218357,1.472652797147205,4.4992660427462585,3.1289386470986016,48.64873246798374,46.7493789546061,48.9740077919417
23,54.463583055600246,56.10156395885033,55.23315070716511,3.1115586963458064,3.3200711238226845,3.93891963428207,2.7847868322430296,2.8140484388929403,3.270778500080668,51.03264243597575,49.58031551204842,49.646396842658696
