Index,Y1 Live,Y1 Proceed,Y1 Relational,Y2 Live,Y2 Proceed,Y2 Relational,Y3 Live,Y3 Proceed,Y3 Relational,Y4 Live,Y4 Proceed,Y4 Relational
0,93.4163315763612,96.25241199485957,94.73478865584411,75.42442213429818,76.53226163865023,79.71035309603624,26.65239670423079,25.943690698635155,25.08513216649911,7.9733075663493125,10.79409030459906,9.804422217387827
1,100.6204620643214,95.94623644217796,99.19071868151957,74.59313356371732,74.08173422559182,73.22316387474248,27.49729205604928,23.486806563126898,26.8673153403923,12.996223915085745,9.854908011863483,9.89434631909224
2,101.90813000187437,99.4910680623457,99.9761557918385,67.6713511928547,68.45435215389212,68.58550516543701,23.09056759691526,22.171248736513235,23.80962064780636,11.32570091830675,12.416961633004703,13.404072353724983
3,100.38816504232403,102.92106132275698,102.6676706270599,59.983051784694766,63.69753162262923,61.62027468092347,22.031797227230157,20.452618277141102,21.17117151740842,12.650295133071884,15.74149432736409,15.795382145187592
4,102.67576634058443,101.49396033240991,100.46320039498363,54.61375580958128,57.11411177006004,54.81065511403357,20.6553241117808,19.62948353018301,19.18277730590593,17.73014516329066,17.172012576755385,14.678906871863322
5,103.56614063607068,103.63569154205467,102.03622302656402,49.072329508893525,51.562397886884945,53.13473018982814,16.203658212139594,16.511827257800945,18.0863256072579,17.74375678583467,19.29406130745185,19.256630122076484
6,101.41400142347318,104.36524248153779,99.58580667699698,44.053837657077146,46.21324828878509,44.827194236551705,16.473871082601626,14.823279532987657,14.311529071121353,17.608259993706966,18.57182169534442,18.307505001820118
7,98.75223657784292,99.84586615014155,99.88356048757629,38.65506021513844,38.4314982926604,42.113920581691076,13.074593135650073,14.379335629605196,12.67126048127957,21.036917329324964,21.554421718292087,22.312947120970698
8,100.17124633847425,97.60510116770473,97.48739659645567,36.334945240986585,33.89128316789443,33.984789047466045,11.858208644310158,9.112529189986716,11.873243594529315,24.805473133159055,22.787205168301565,24.119030954684998
9,98.86203777297841,98.11711492459516,97.80251917663621,28.534655625232908,29.069359851061797,32.11805316410401,11.691301223014264,12.291688861941886,7.667793214548201,28.0573577756306,27.299713183976657,27.220153735648335
10,92.42601432721372,92.79501677980201,93.99515560594864,22.95637755997903,24.500547882868997,26.566187251983386,7.155365045053212,10.37897948384009,9.506677750025206,27.383143932154432,26.828346349128154,29.01023704433601
