Index,Y1 Live,Y1 Proceed,Y1 Relational,Y2 Live,Y2 Proceed,Y2 Relational,Y3 Live,Y3 Proceed,Y3 Relational,Y4 Live,Y4 Proceed,Y4 Relational
0,8.78118157080423,7.385976662942457,6.565495632380711,33.694715276571216,30.90284541454615,33.33845870780414,93.89093038165207,96.28718679575243,91.76080571980566,26.444258357267586,27.0893212701454,22.409510852268216
1,3.8111744760020727,4.531912346999427,5.596812752737614,38.505147616158844,40.35439635867634,38.534313746692305,93.19407086607035,90.78252488226588,90.23435320200649,24.923624596970257,24.820487212739657,22.094677033993225
2,4.185843406123197,1.9714388984911404,2.4474033378102735,43.04328907910842,44.18700840605371,44.952406194957064,91.63267362313823,89.19892328314363,89.72792614760326,20.16390502128826,18.73112381394223,22.399636892396828
3,3.4447387930813607,5.035486781368676,2.8510606907458653,48.20924243733498,50.49619634046886,48.34002792210362,87.04132849250982,90.14673851563393,88.23990305506115,16.61853998977784,17.17425699004354,20.132943665310094
4,3.076773732961769,4.909122268818313,1.4740788380970655,56.20949196478296,56.20706478506437,55.314878256866905,87.64954866332974,85.52539063264112,87.99482774177449,14.864935049867462,16.11027053360657,16.77708551532992
5,1.3415817362476228,5.307375303323491,5.06197100390868,61.26243974055712,60.5128414086623,58.283155522463765,87.09806555777264,87.32953232128453,87.0507045826577,13.942467730382946,16.59276084920987,15.559952270952863
6,3.0258905605525586,5.477131603139252,3.7595201013844566,64.72815110597197,65.84121055034353,63.30730283455086,80.65372792518292,83.6490068863183,82.47867281493018,12.67958402403428,12.695638437139413,11.857921327710661
7,4.194689665074604,6.352773522750823,6.800877083304599,72.10203081644143,71.46434925615483,72.12389247923593,80.28817076131217,79.61436407933589,82.90600185480561,12.18139305923297,9.092922522269264,9.386951908414632
8,7.737222031921707,8.090583117913368,5.935977111540876,75.97153234699431,76.00948731655875,77.30548470608763,76.51696034528179,78.06880259180355,77.37323403805418,8.907677677839477,11.603145346019526,9.80143829920059
9,9.024489857339022,9.538960546500977,13.060884851785039,80.34296249812874,80.91302406696357,81.31134227031842,76.69009238411222,78.2750458963741,76.73058476989608,8.919387965880032,8.467535615562324,8.108373564982447
10,14.842823019767959,15.177600108891244,12.000933952629108,85.58977048857093,85.1823333749929,82.44143582448021,74.93302098763569,71.58002523152801,72.5313977940213,6.292409359350486,9.02757282301448,6.834178020455985
11,16.242081495301466,19.822058759362182,16.44668480748588,90.9272736264974,89.0407924124647,86.22922862035205,72.22114742912244,73.56952439608179,72.2015654098061,5.861496779707548,6.8213271632640655,3.8264217325479857
12,22.640040074894255,23.127688331790242,23.81833921653821,91.46466070300342,92.62123749842584,89.70370330596138,68.3440030392736,66.7300603565511,67.80950207842766,7.661300872163252,7.467137937750066,3.282627058194885
13,26.836535522228647,24.18209335099154,26.844437045589043,94.74105075137744,94.10564244625702,97.55583653688059,68.38116811474158,67.12890279029963,66.82053470014787,4.750798108637009,5.150866885378727,5.114542050210655
14,33.58986915662006,30.59475964590246,30.8642398157132,99.367561498149,98.27127307216624,100.08362299465553,61.03550050310087,63.05512471380874,63.77396053537809,2.9062017202852766,4.093880096797099,2.732110188832585
15,36.96397277755905,34.801634108458735,36.7338474999191,99.73589013470922,98.25227747808316,101.50253767171111,61.834027117896404,59.91455726206871,59.31109458378078,1.3239070688390904,3.43394387603078,3.960167910705234
16,43.37897462057566,41.48084032276454,39.263975267247375,101.52083217396121,100.8071529423609,103.49948706170896,59.519312114144086,57.16681933749412,59.47222823835232,0.42804869936112055,1.74235854944437,5.0072066853742925
17,45.60142542853631,47.12063440686215,44.878409279370786,103.18664088299504,103.64078191422313,99.82338219620833,56.995466410455926,52.955137986541835,55.75567501921945,0.31421162285172044,4.163827460174376,4.358299993843717
18,50.25250638443472,50.51216256200964,53.783658793602,102.27648289464118,101.71615440335043,104.41717294197196,54.911334562219125,51.47832042933425,52.82944495809289,2.1835841374071103,4.799549353643597,0.3281725150133772
19,57.066532158992,56.39947794105037,56.24673800808561,103.9173084435328,102.61573226054314,101.49247182296867,49.560328200678306,49.37778929113461,48.352048113425695,1.234226447273191,2.226634836553788,2.3507601414191823
20,65.29032126557784,63.02843287689004,63.174958983445066,102.99319202461145,101.70229870808896,103.01239114261361,45.486884950216194,49.23304798505376,47.622180768242174,0.3279451806462552,2.489686735462826,1.1992047189664856
21,66.33112471673613,67.02654144398387,67.42183352259266,97.61294433917449,101.81552463280764,97.97724297519095,44.43044180429656,43.20019694629297,44.67652557825806,3.527653250241584,3.0262710221172195,0.7959352257475172
