Timestamp,Y1,Y2,Y3,Y4
1739430795908,94.6937007925059,29.066120919790034,10.223028222249518,29.79443928472533
1739430796016,94.65960469649295,22.880478049305374,6.935729511766503,28.590293835523866
1739430796125,91.44565023604792,16.8098041853541,4.750917461131696,31.471193429592603
1739430796234,84.33406522420454,15.237994059785024,5.946036177463823,33.42180317603872
1739430796341,80.45595793222842,12.941025091279775,3.7428795192815567,35.79795748503602
1739430796450,78.54797030556604,7.892212400926643,4.196013907424534,42.35185882783337
1739430796557,71.27991922051079,6.6014278415245125,4.065221267864855,44.85708731893578
1739430796665,66.92690237097986,5.5864093498796334,1.0855764383163224,46.855888155948094
1739430796773,60.224620141730774,2.014953842424828,4.594565811763719,46.21726146874692
1739430796882,56.570907137652696,2.430512646313885,5.0182708655302815,52.81359515914028
1739430796991,49.99399176808907,4.94312195642645,0.29238496659535484,53.152591418495156
1739430797101,43.1823723285744,2.3241920940793905,1.4345714163634626,54.18471403104601
1739430797210,40.50417717178376,2.1965590592801796,3.3928991084414983,60.15527821143573
1739430797318,31.915219316748203,4.538031910289146,1.0359570735887265,63.4335480580075
1739430797428,31.60167560779795,8.508017568478612,3.9715043688459426,65.3753370091539
1739430797537,26.372973623410317,10.712865470150357,5.185451919695544,68.02616832954428
1739430797647,22.064855531405076,15.258738834666948,7.277302285897946,67.37473172528529
1739430797755,15.623747211519904,19.521164981172703,4.8539310076791855,71.40396153593633
1739430797864,13.89950834732774,21.874659922464076,6.937036468206013,72.44691552902955
1739430797972,10.757751402090166,25.37565977045102,8.578991189799318,76.73446878089435
1739430798083,7.862674954530173,33.979394823456005,11.42373911430373,81.87990808713552
1739430798192,6.2338708013781305,38.456062292967175,13.979674379734282,81.3860018089911
1739430798302,2.614424097085229,42.50689098036687,11.639415273997198,83.12278190689933
1739430798412,2.285733713326649,47.20383426759616,16.42869850890208,87.43367029218139
1739430798521,0.24906699674629218,51.11047962226481,18.76947163648907,85.92388395580582
1739430798630,2.990267777581038,57.19219922874935,18.533914571378848,92.02263564382723
1739430798738,5.951981859069264,64.282329031341,20.10296118459871,90.59136824210543
1739430798848,3.19735182290424,69.07607400671937,22.828943308345963,92.26898428303934
1739430798957,7.706182808105557,75.13312098590478,25.062307962293932,96.64252137459707
1739430799066,9.383077075985202,79.90439879900715,29.410801918514533,95.78444962425267
1739430799174,11.894834987408256,80.96990649984119,28.918090507300118,96.81475191589637
1739430799282,14.557977243635518,88.08603172572039,33.223805371946014,97.69942352679887
1739430799392,21.76667673787251,89.05561298773667,37.26323825186344,101.10169831202407
1739430799502,22.717372172889934,92.180841503063,38.226305356983325,101.81608390562327
1739430799610,27.230542832028174,99.30768330359118,42.68701112179842,102.08933662100826
1739430799717,33.240137960137055,100.20556537527608,42.89239735923228,101.26157410048664
1739430799828,41.13608891593046,99.64593886870448,44.221113462257655,101.16121120638272
1739430799937,46.62298767251023,100.3217312273635,51.07434696252404,99.98135319405333
1739430800045,51.47736417347459,103.87089738961059,50.32863550835299,102.29872362255168
1739430800152,54.39054450415008,100.55756525642855,54.75739259779978,100.70065974041474
1739430800260,62.58054493418549,99.88607071189026,56.247550869590384,101.65194929235497
1739430800368,65.86297621271159,98.85277033450751,58.533855295589234,102.77074396221596
1739430800477,73.54129677865662,101.0335924599752,61.37787499523303,100.59254023873561
1739430800587,77.9297849672022,97.70333042081586,64.82677459421704,103.36471487697924
1739430800695,79.1628042328003,93.89918141966997,67.43038696816582,98.27428337735908
1739430800803,84.67109380626569,91.64636360515163,69.39222251640503,100.1372963408223
1739430800912,89.25523180469791,84.6549759999984,70.18497855252673,99.67229354929145
1739430801021,93.630741147387,81.15942443000004,73.37528273133923,98.12976484228217
1739430801131,96.96478406112722,77.8142133669788,77.24973416139792,93.7995114185614
1739430801240,99.63372870282187,73.70401764780713,79.74971030751493,95.72128071643844
1739430801348,102.17883788364514,65.22226421515326,81.49280201044053,92.75517693649795
1739430801457,101.75151507515582,64.8210787477914,83.08946848448531,88.91453063806844
1739430801567,99.99339370583235,58.0112944699066,86.96512477569011,87.28320183342446
1739430801677,101.89587742928502,49.663561346707866,87.22341693420535,88.07069869344595
1739430801786,100.21402237805488,45.50015556723387,92.4716200479665,85.95675369030526
1739430801896,100.08706479587951,38.73042874489116,89.7423055448594,83.09819723246353
1739430802007,99.6061204596784,34.65563333821754,95.72155782397991,78.75072504614862
1739430802113,97.81306015523933,28.895367625346516,97.14846554229379,78.14926699821503
1739430802222,96.40295861414451,24.444495429212097,95.81476133799559,74.43499829183445
1739430802331,91.5676436004799,20.355205671185345,96.34872274361496,72.0383279593819
1739430802441,88.89725440385175,15.031317902997603,98.50434299351161,71.63344126185194
1739430802549,86.1593792759287,11.876247124092812,97.46210696877979,68.06211987310834
1739430802658,81.6960145930739,10.622108928695836,99.01267920641939,68.6170077621757
1739430802766,74.51715476367283,5.46191820890613,102.12245030835722,63.1164967370601
1739430802874,71.26920988223267,5.404966673898239,100.74326181755816,60.502783402280805
1739430802983,63.341785740367186,4.176608974788685,100.97295831852466,60.99756490263309
1739430803091,59.516155300114576,4.017300155183241,102.30504363173776,57.00262197042109
1739430803199,56.2838221986883,3.348038684568815,103.77547526395071,55.351813098876036
1739430803309,49.745232689736056,3.8823379888638394,102.15608539575751,52.1458550093587
1739430803418,44.38932962878447,5.540646227924136,101.50419245807704,47.737502374604766
1739430803528,35.58722461939219,4.777805349427824,99.87619846740824,43.9584421833178
1739430803636,31.02226880401178,4.394601226251199,100.16976301231499,41.4900514165781
1739430803745,28.66690131930445,10.242985088103381,100.9004972327731,40.64773503025302
1739430803854,23.212946121475902,13.768899313216963,99.16379945826712,36.08333816040145
1739430803963,20.458009317062434,15.45104184386653,97.21288407879341,32.414848164599164
1739430804071,14.705309604518416,17.295330669914232,96.21666895566764,34.40601464986685
1739430804179,12.662445766202085,23.712528381156208,97.84536218622554,27.714294152438132
1739430804287,9.95533250844517,27.571063816087893,96.3332051514788,26.34809175644069
1739430804397,4.055762944221331,30.580908006106323,91.79959520830124,22.543633028169854
1739430804506,3.969376579188733,36.235859304922165,94.66193938532174,23.478397515601426
1739430804616,5.642202155723798,43.796091221107986,91.31685222126568,21.86983140935604
1739430804725,0.5825479595440548,47.105982261899264,86.90809535640427,19.389455694829817
1739430804835,3.009542872540587,54.50991309536826,88.76507305488099,16.846032569162922
1739430804943,1.682178440776309,58.624237722381444,82.99416799873404,13.622556132556937
