Index,Y1 Live,Y1 Proceed,Y1 Relational,Y2 Live,Y2 Proceed,Y2 Relational,Y3 Live,Y3 Proceed,Y3 Relational,Y4 Live,Y4 Proceed,Y4 Relational
0,58.982187036346055,56.438258413178424,58.82563960519197,3.9520614891916512,4.088042730183457,3.225467640140219,99.9661395452919,104.79908693357612,104.45628789657572,54.577169737011985,54.21943832186149,55.85812756178455
1,52.35505554286118,52.29027751752185,53.65586602712543,3.3598753535715895,0.9974462671137827,4.3341936436400275,101.33377182574405,101.70516666044912,104.30050488799588,52.655157648956425,54.73506680178086,51.842920411927146
2,47.302410230187235,48.774235433553336,45.68709708353713,2.751406812042335,2.9146596956118382,0.8311263754419702,100.69602049980055,100.175190645382,100.70294864167828,51.23501281365766,51.10910551449468,50.67908620363927
3,44.273197248566916,40.18373413147327,43.245850156584446,1.00997804972943,5.495427016958371,3.5811702907874645,101.44065036858312,103.49520413137955,103.35918150568767,49.89422078144651,47.97429787670373,45.00945945000182
4,35.32958663092632,36.64728663324215,36.17257005207102,7.029876625769006,5.68962210881911,3.4000255742999186,103.56529325126806,102.81088263623182,100.00373160488066,42.35102030446321,46.939775232446934,43.84989648688063
5,34.057389754000006,30.42996087723686,33.60205601482356,8.996921058155255,6.966980378276518,7.222130685634288,99.99111053145482,102.48055747785891,102.64678539419151,40.15961255157822,42.5078562283343,43.64980495953845
6,29.13888929526456,29.014678742233766,27.544315437242357,9.251366628515555,9.601213368993061,8.01223313596292,101.90553226532931,101.04550637970077,100.0103545323556,37.121764468439416,39.35039840620821,41.36529671151071
7,22.467614324561918,22.26983004867553,21.76460879149349,10.682990655323957,11.25058431425297,10.390702260841756,102.38652798544443,98.68696195983625,101.17887279335554,38.12552462319873,36.627258631040924,38.467539144180726
8,18.381764898300652,19.111422569027354,19.593056769049987,17.112285636413066,13.414333334365034,13.996280562545946,98.65562852709516,97.40423920683966,100.62363935174633,36.26036129553209,35.523839564680515,33.717832916430474
9,12.88405335095893,13.267228102261155,13.410606941994246,18.432621405494828,20.03037018439499,20.680059893521733,98.32433932561995,97.25640451855243,99.25402857232145,31.611666650227882,31.6226113662658,32.72244517446546
10,12.518253687632352,10.578930658102362,13.197560535620763,24.803514695222255,23.098136414726824,26.154800796871566,99.18334292221122,95.53635753940164,95.4242351110196,27.880721860773573,27.81895417672853,27.988618795918267
11,6.64717731960428,7.317963845784465,6.783963987289884,30.444518848332674,28.31821894232492,30.50712783721888,96.81865737457679,93.90418795800002,97.9033253411719,27.382144984117055,29.36934306184147,26.571750443437352
12,4.677957244143799,8.508121896661173,4.291483130528846,34.9858182940435,33.829646794779954,31.244837178749968,94.34949081633266,94.2784486142755,92.03619165389317,24.488449470097535,26.54515112736987,27.14326206876539
